REPORT_DATE,SECUCODE,INDUSTRY_NAME,SECURITY_NAME_ABBR,TOTAL_ASSETS,FIXED_ASSET,MONETARYFUNDS,ACCOUNTS_RECE,INVENTORY,TOTAL_LIABILITIES,ACCOUNTS_PAYABLE,ADVANCE_RECEIVABLES,TOTAL_EQUITY,DEBT_ASSET_RATIO,PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT,TOTAL_OPERATE_INCOME,OPERATE_EXPENSE,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,TOTAL_OPERATE_COST,OPERATE_PROFIT,TOTAL_PROFIT,CCE_ADD,NETCASH_OPERATE,SALES_SERVICES,PAY_STAFF_CASH,NETCASH_INVEST,RECEIVE_INVEST_INCOME,CONSTRUCT_LONG_ASSET,NETCASH_FINANCE
16010,600400.SH,纺织服装,红豆股份,48.92,43094.83,99728.55,54357.31,11373.65,16.40,37916.99,0.00,32.53,33.51,7697.31,6820.89,234284.96,161800.04,43293.16,20603.79,1869.01,230584.16,10686.21,10642.80,-7765.23,260.25,230400.77,37992.48,25352.80,5416.58,3605.94,-33367.68
16011,600403.SH,煤炭行业,大有能源,215.53,805354.17,501622.64,81772.87,17366.64,138.72,230585.52,0.00,76.81,64.36,128894.77,111967.33,791054.90,465853.54,11532.71,85397.30,31146.09,646832.05,128170.90,134208.63,41331.97,574071.11,891209.94,326790.42,-168376.61,4034.83,79549.77,-364362.53
16075,600405.SH,电源设备,动力源,25.56,75360.40,13182.69,73101.26,45600.49,16.48,61811.63,0.00,9.08,64.49,-14238.45,-14216.17,104193.33,73952.50,19253.31,8544.31,5039.41,117938.67,-14685.60,-14649.89,-1893.63,1360.17,109636.89,24049.89,-7802.97,12.95,7843.43,4734.09
16020,600406.SH,电网设备,国电南瑞,727.33,968094.94,1250896.09,2009906.09,786781.13,321.91,2066483.64,126.39,405.42,44.26,564244.83,552908.72,4241100.74,3101168.24,168413.41,93369.93,-12514.77,3587828.68,684342.21,686632.77,53176.54,467077.36,4021944.74,405433.61,-185565.80,4521.60,201639.46,-224625.47
16011,600408.SH,煤炭行业,安泰集团,52.74,252438.18,61365.63,3264.00,40433.34,24.58,38312.45,0.00,28.16,46.60,28338.05,27606.18,1298993.75,1231999.31,341.11,12800.00,9411.20,1268367.81,33764.53,32452.12,35965.75,48502.95,1388453.34,22170.24,-17711.24,0.00,18557.00,5174.35
16066,600409.SH,化学原料,三友化工,259.89,1493155.91,303870.50,39998.18,213201.84,122.19,251006.74,4646.44,137.70,47.02,167100.67,162614.51,2318224.92,1805412.57,20565.84,172417.97,26933.24,2081162.47,231627.83,230591.97,27755.27,157993.50,1536348.27,285065.23,-6162.23,0.10,6663.04,-123881.51
16014,600410.SH,互联网服务,华胜天成,88.84,44757.52,115539.70,99504.05,55918.63,35.50,110302.52,2632.67,53.33,39.97,2310.45,-10130.63,379901.00,334179.49,19635.25,22614.15,8339.27,400339.97,8567.86,8362.57,3651.45,3118.22,397146.58,71978.01,64587.73,3559.03,11885.50,-62488.31
16036,600415.SH,商业百货,小商品城,310.15,507859.09,483146.84,18523.75,132740.26,163.84,49336.04,15356.63,146.31,52.83,133409.59,122180.80,603384.30,402754.31,20474.60,45354.34,17991.16,503781.22,165382.34,165669.38,197382.55,203308.25,809940.48,55108.28,165076.70,32589.86,204262.68,-170193.52
16073,600416.SH,风电设备,湘电股份,127.43,175273.91,121572.51,380983.77,218064.16,81.77,201759.01,0.00,45.65,64.17,7947.27,1495.81,402557.13,325482.41,10820.01,20950.80,14822.95,392291.51,14706.01,14310.02,-20117.46,-8512.66,239284.51,68914.04,-8624.00,2521.98,8277.24,-2927.68
16070,600418.SH,汽车整车,江淮汽车,463.70,1020059.93,1039777.04,218210.63,261821.06,305.03,753078.27,0.00,158.67,65.78,19999.94,-188357.20,4031052.17,3693008.79,143726.67,175013.95,22574.77,4224202.10,16393.97,19207.81,333630.00,172464.82,4770658.28,388005.67,-103190.13,4320.20,66845.87,265245.49
16012,600419.SH,食品饮料,天润乳业,34.72,130182.23,90072.00,6708.43,40111.57,11.70,45041.43,0.00,23.02,33.70,14967.07,13333.47,210925.81,176443.91,9654.08,6472.82,-511.63,193717.90,18612.63,17986.40,53056.56,35877.92,225716.33,26935.95,-47377.09,16.00,46173.82,64555.73
16024,600420.SH,化学制药,国药现代,190.70,582511.49,428424.03,229547.19,307242.30,87.00,108935.91,216.69,103.70,45.62,56828.08,49711.90,1394494.83,784814.10,348478.04,74930.25,10002.00,1290085.58,89756.21,91820.88,46889.95,167966.24,1325011.60,149454.96,-50827.81,830.75,52144.44,-66240.63
16043,600421.SH,通用设备,华嵘控股,1.21,864.64,1631.02,5556.23,1295.20,0.69,1487.78,0.00,0.52,56.80,-886.37,-903.38,13035.29,11545.43,198.15,1132.74,143.13,13672.83,-1162.53,-1144.48,-1596.57,-611.90,12949.52,2142.79,-406.67,0.00,410.52,-577.70
16081,600422.SH,中药,昆药集团,88.93,123717.52,157425.22,186568.86,188359.02,39.53,62837.82,0.00,49.40,44.45,50766.76,27954.88,825353.25,484477.72,237345.51,40567.11,3969.18,782908.45,63404.69,63128.88,4881.36,25162.85,884316.40,64015.98,1937.55,2937.84,23617.32,-21944.52
16066,600423.SH,化学原料,柳化股份,4.85,5771.97,39046.59,28.37,126.36,0.63,2747.16,1890.17,4.23,12.91,2881.49,2768.91,12729.02,10159.40,37.99,1197.95,-1345.62,10128.23,2831.29,2881.49,1005.29,605.58,12277.14,1102.62,399.97,0.00,100.91,0.00
16004,600425.SH,水泥建材,青松建化,84.87,437793.30,127023.39,12248.72,59956.58,32.58,40358.09,0.00,52.29,38.39,31492.78,37705.94,391180.09,281548.23,2853.74,32407.37,8317.57,331051.05,53786.35,42698.74,16845.49,64581.23,298146.46,36106.78,-9769.42,1501.79,13225.99,-37966.32
16066,600426.SH,化学原料,华鲁恒升,286.53,1608063.74,188381.43,7632.45,103856.74,59.48,219210.05,0.00,227.05,20.76,725416.71,721154.94,2663586.07,1718236.13,6323.68,27623.07,9600.11,1812147.69,850884.92,852660.48,71747.27,490579.96,2133724.20,115744.44,-362882.35,3076.20,367238.90,-55638.35
16016,600428.SH,航运港口,中远海特,229.34,1347726.07,191402.48,51608.98,45450.05,132.81,170337.23,67.18,96.53,57.91,30032.72,28059.58,875343.00,683618.33,4771.46,63756.82,25910.95,784781.69,45257.02,46634.60,39865.44,168562.86,849976.87,162962.55,-61191.36,9813.10,84233.30,-59068.48
16012,600429.SH,食品饮料,三元股份,174.76,368238.04,162495.16,88543.60,124584.50,97.74,102427.88,431.63,77.02,55.93,24520.98,22126.61,773072.36,576092.15,119406.12,35970.81,15717.40,763672.98,26100.85,26354.18,-68074.68,33950.75,824922.19,100500.02,-10221.01,2050.00,13014.68,-87807.99
16025,600433.SH,造纸印刷,冠豪高新,92.80,367318.42,130776.29,76880.22,82351.56,23.71,56016.01,0.00,69.09,25.55,13871.19,68.84,739782.15,601601.70,8606.45,25554.49,1201.49,676843.93,47206.70,46829.28,26876.57,117298.73,655396.70,48209.37,-21441.95,3000.00,4128.71,-68240.10
16015,600435.SH,通信设备,北方导航,64.73,88541.42,147071.20,203910.68,70573.58,33.79,191605.80,0.00,30.94,52.20,13354.48,12379.10,399205.46,316767.20,8979.38,27594.06,-1479.70,373245.19,23633.31,23431.89,-40328.78,31049.95,297736.99,40302.53,-58378.80,0.00,8580.51,-12999.93
16081,600436.SH,中药,片仔癀,124.95,26405.71,709683.11,61226.26,243750.34,23.59,32245.90,597.15,101.37,18.88,243145.47,240594.16,802155.05,395297.99,65057.42,37665.49,-8423.52,516753.59,287449.49,286902.33,-429.24,46227.24,864652.98,45834.67,7828.61,2182.47,9216.69,-54022.60
16072,600438.SH,光伏设备,通威股份,882.50,3729917.10,300193.09,291552.71,568279.16,465.93,815127.01,10225.98,416.57,52.80,820792.08,848648.86,6349107.05,4591810.13,91897.05,294764.99,63716.07,5273368.47,1083416.90,1038974.21,-308296.39,761827.39,5653331.78,319605.31,-1359102.94,12320.15,1397512.51,290164.44
16013,600439.SH,家用轻工,瑞贝卡,48.13,55141.91,32698.91,22951.24,322714.98,20.23,6942.75,0.00,27.90,42.03,6020.59,5844.95,156563.49,110135.10,14942.31,7761.90,10559.20,149865.26,6987.12,6862.16,-5859.34,22253.08,164370.43,69215.72,-2290.47,0.00,2308.01,-24658.30
16061,600444.SH,专用设备,国机通用,12.36,5227.63,39622.02,17946.04,27851.71,5.98,17617.34,0.00,6.38,48.39,4865.15,4488.72,84189.46,71046.23,1185.73,2801.31,-747.35,79190.04,5310.79,5359.13,-39686.69,-6811.72,93366.92,8996.49,-29986.13,843.23,135.12,-2888.83
16014,600446.SH,互联网服务,金证股份,65.85,6747.71,188771.08,83982.01,134332.34,28.53,54513.23,0.00,37.32,43.32,24935.99,19332.11,664562.86,533981.39,18105.19,34924.23,-3600.70,645012.78,35749.88,30805.07,56373.91,-16402.57,693161.92,152512.54,-4050.69,6225.33,3365.01,76827.20
16010,600448.SH,纺织服装,华纺股份,38.52,152760.67,44905.51,38365.76,98952.35,24.95,65826.52,0.00,13.57,64.77,-5727.42,-6331.29,362126.99,322775.15,3710.63,8112.99,9329.45,363291.00,-5061.70,-5204.56,-17461.37,5075.92,354622.79,34621.83,-30820.80,0.00,34122.46,8021.62
16004,600449.SH,水泥建材,宁夏建材,92.51,410009.24,131332.50,75863.18,39039.79,19.66,84069.95,54.00,72.86,21.25,80124.25,73359.48,578274.08,435269.56,4981.75,33029.13,2810.02,489269.10,103620.07,103273.00,58140.85,133019.73,500272.97,43502.34,-51853.07,1136.04,26099.03,-23025.81
16007,600452.SH,电力行业,涪陵电力,62.85,368317.58,118288.27,57177.08,109.89,21.76,156987.13,0.00,41.09,34.63,50518.12,50709.93,314552.09,243300.92,483.16,12270.59,4388.00,260543.36,53723.90,54044.72,48246.39,140321.37,298576.48,20514.14,-174078.71,1050.00,175431.55,82003.73
16060,600455.SH,教育,博通股份,8.76,42956.98,21855.70,284.84,21.62,5.67,769.36,0.00,3.08,64.78,3552.13,3489.43,23776.24,11309.90,53.22,6987.92,545.99,18950.33,4893.08,4927.83,-10244.51,13156.84,23326.41,9376.17,-23284.88,0.00,23284.88,-116.48
16068,600456.SH,小金属,宝钛股份,117.57,236351.49,163503.81,148774.29,299587.68,52.74,132634.75,21.87,64.83,44.86,56027.97,51401.15,524604.25,402544.35,4938.33,19938.14,8537.45,456008.05,68572.90,68841.07,57278.23,20589.14,338952.47,57806.41,-48141.97,0.00,38311.88,85563.92
16073,600458.SH,风电设备,时代新材,162.97,282545.26,210989.30,225750.41,287566.49,113.08,329164.30,15.71,49.89,69.39,18144.12,3793.54,1405061.94,1212922.83,45323.36,52245.15,8200.22,1386502.33,20768.59,27497.66,-31016.04,25636.93,1410868.72,225997.83,-36077.04,772.35,34133.25,-13956.86
16068,600459.SH,小金属,贵研铂业,110.77,79599.04,207108.83,168130.42,346068.23,70.73,23257.71,548.84,40.04,63.85,38712.60,34125.37,3635090.92,3516555.93,5203.51,17138.34,24195.51,3593259.34,49425.89,49507.58,71339.70,-90946.27,3588584.24,35622.74,-12748.13,0.00,12788.86,175567.58
16077,600460.SH,半导体,士兰微,138.06,396971.33,232343.61,173380.88,191294.57,66.98,131896.26,0.00,71.09,48.51,151772.56,89530.88,719414.83,480645.12,12141.38,30243.06,18134.72,603713.91,173459.16,173057.90,121771.30,95975.45,459960.68,130209.68,-119348.62,59.92,94776.31,145335.99
16006,600461.SH,公用事业,洪城环境,177.02,370178.10,294429.51,74387.64,36024.69,112.34,285417.98,8.54,64.68,63.46,82003.81,78888.44,817435.39,619550.22,23447.59,27072.63,18631.33,701166.36,120117.72,119780.53,-119208.30,138116.14,602735.58,90517.29,-158516.86,1034.41,190891.51,-98807.58
16015,600462.SH,通信设备,ST九有,3.67,6125.06,1528.54,5641.32,4803.89,3.11,3073.01,0.00,0.56,84.77,-8119.77,-7411.82,26831.70,22070.76,3157.06,9391.91,349.25,35009.10,-8873.46,-8937.58,-4051.38,-6884.78,25736.91,6006.21,-200.65,2.45,205.10,3034.05
16017,600463.SH,房地产开发,空港股份,29.11,8174.37,22227.18,9937.12,31514.58,16.69,38144.74,19402.43,12.42,57.34,-2519.41,-7946.73,101307.64,88619.71,0.00,9465.40,2242.63,101488.74,-4932.47,-4465.92,-12397.60,-17017.29,92990.53,9910.53,-671.87,1853.11,3173.92,5291.56
16017,600466.SH,房地产开发,蓝光发展,1745.96,149770.47,552385.81,195467.98,12841800.00,1676.24,2015835.41,0.00,69.72,96.01,-1383422.38,-1136160.77,2011583.35,2100343.22,140826.53,147343.72,208497.62,2638597.30,-1433276.08,-1491628.72,-2506041.64,-10777.84,2628402.12,237311.31,263949.69,484.33,5299.65,-2759213.48
16009,600467.SH,农牧饲渔,好当家,67.22,363508.27,69268.07,1565.01,119100.40,33.96,18920.48,0.00,33.26,50.52,6617.61,2381.00,125366.44,100291.19,4140.72,5867.50,11789.05,123420.78,7201.10,7201.97,-8265.83,38012.77,123747.26,33896.00,-19567.73,1488.96,23499.05,-26631.10
16020,600468.SH,电网设备,百利电气,36.66,46085.37,57293.30,83170.98,58184.06,16.01,31458.01,0.00,20.65,43.67,10471.41,9598.28,233971.32,175532.43,13001.61,18947.15,2125.84,221517.69,14572.92,14541.64,2200.18,21470.79,219297.48,31678.26,-13574.29,450.00,7395.75,-5481.11
16065,600469.SH,橡胶制品,风神股份,75.14,275936.39,114421.92,51784.98,104924.86,48.25,99290.72,0.00,26.90,64.21,-10902.49,-12269.84,555757.26,498961.47,15123.83,17604.28,3377.52,564755.84,-13280.46,-13109.18,6236.88,24701.99,550709.46,60751.92,-7916.17,0.00,9277.56,-9992.67
16051,600470.SH,化肥行业,六国化工,53.70,231497.48,68156.00,5469.79,125758.53,37.14,56062.22,0.00,16.56,69.16,23728.90,17082.46,598450.24,509587.26,10656.50,28191.32,4351.00,573088.98,34388.47,30567.73,13303.00,47609.50,455472.17,39859.76,-12634.86,0.00,16216.78,-21491.38
16075,600475.SH,电源设备,华光环能,196.48,372276.46,220169.38,181971.89,71726.51,111.55,334826.33,238.07,84.93,56.78,75535.39,63092.85,837683.89,671207.01,7406.72,58128.44,9502.24,775744.37,97310.83,100105.60,73759.75,95037.45,755933.98,85318.22,-20075.49,25774.16,96515.23,-1202.21
16014,600476.SH,互联网服务,湘邮科技,6.25,7862.52,13093.73,19255.16,6202.97,4.61,10536.00,0.00,1.64,73.77,395.37,367.85,46313.84,38645.53,2386.12,3471.93,748.32,46369.05,242.71,226.45,-325.19,1698.71,40881.00,9386.17,-6598.33,155.22,6753.55,4574.67
16004,600477.SH,水泥建材,杭萧钢构,117.54,133927.91,55288.43,145121.02,86472.05,71.19,283791.50,148.80,46.35,60.57,41159.61,21447.32,957785.48,824663.43,14931.65,31198.93,9173.75,921699.68,53655.22,53768.53,-1732.22,-90377.78,826417.38,71977.63,-28827.53,109.03,56049.41,117514.31
16022,600478.SH,电子元件,科力远,63.28,186302.26,85661.87,45937.48,27986.40,32.70,34538.06,198.29,30.58,51.67,4218.17,1624.84,305857.22,261097.79,3468.93,31691.49,9271.41,314064.66,4308.20,4474.42,5292.71,21914.45,264833.63,31548.22,-4832.69,8132.08,23409.19,-11325.81
16081,600479.SH,中药,千金药业,40.60,45873.88,63288.04,22372.45,54777.89,13.60,27307.62,0.00,27.00,33.50,30206.34,25282.24,366384.46,203223.81,88829.80,24377.73,-611.80,330201.91,43623.23,43342.20,-7834.68,48557.31,398625.72,56751.12,-4334.04,2289.85,7188.04,-52057.94
16065,600480.SH,橡胶制品,凌云股份,166.56,344201.41,238401.14,316914.50,216805.17,99.89,321181.96,0.00,66.68,59.97,27504.45,22607.45,1574999.20,1321554.77,36605.08,71724.17,15600.43,1508174.63,69719.45,70261.67,4788.41,117656.83,1299431.61,198269.13,-23730.61,451.00,45429.33,-85488.73
16043,600481.SH,通用设备,双良节能,89.91,111636.14,191184.29,107543.30,105276.69,65.33,97988.85,0.00,24.58,72.66,31012.90,23822.93,382977.77,276373.56,23808.34,17619.20,4485.93,341916.62,39977.28,40760.15,-47.37,9182.12,273687.44,32345.54,-84933.47,330.78,86433.87,75448.72
16043,600482.SH,通用设备,中国动力,620.06,837585.00,1306949.21,930048.34,1146995.85,250.04,767050.08,0.00,370.02,40.33,61304.88,18162.11,2820896.94,2485520.90,45170.53,138871.69,2115.54,2807352.39,44217.05,74181.69,285758.25,425222.27,3339832.36,329823.84,-102623.05,5212.60,115272.05,-35777.77
16007,600483.SH,电力行业,福能股份,439.85,1832422.06,291511.18,300114.21,52895.32,224.21,270513.14,0.00,215.64,50.97,126830.34,125548.40,1207737.78,1000835.27,3424.22,23761.55,50881.19,1093544.22,170247.19,167150.37,81426.99,231261.94,1279408.87,66008.88,-853596.63,60036.49,644842.81,703784.95
16050,600486.SH,农药兽药,扬农化工,131.02,337494.95,227170.01,204126.37,186653.21,61.55,151795.81,792.69,69.47,46.98,122202.63,113724.94,1184146.44,911042.49,26935.66,58616.77,9859.81,1046667.60,144389.77,144041.49,14676.83,145402.19,1144821.76,82413.99,-113799.77,12690.17,133167.29,-14207.71
16015,600487.SH,通信设备,亨通光电,524.57,695542.60,1024832.08,1388907.37,515285.78,278.07,541199.71,0.00,246.50,53.01,143630.17,135537.62,4127116.51,3468759.25,113573.70,136957.03,50686.35,3943685.23,170884.40,173749.40,-27924.83,137594.86,4287536.73,245416.27,-163637.26,10350.95,270567.25,-2871.44
16024,600488.SH,化学制药,天药股份,63.45,280315.12,23221.59,50107.41,97563.91,25.28,50493.75,1799.63,38.17,39.84,4866.80,3719.75,374866.46,196302.71,115373.58,23122.21,4523.51,356672.09,14583.42,14906.72,3395.27,31688.98,318339.72,38476.52,-37695.57,337.02,37084.17,9269.35
16052,600489.SH,贵金属,中金黄金,476.31,1546531.01,752784.13,10438.41,1204564.40,207.09,274287.38,59.53,269.22,43.48,169783.67,168942.45,5610249.89,4965716.69,7921.93,200981.74,45213.58,5344964.34,272444.71,253329.24,185954.07,438909.91,6054156.16,269386.52,-171534.21,2290.93,128296.77,-76922.81
16032,600490.SH,有色金属,鹏欣资源,86.23,272214.68,145510.49,5678.78,133489.04,23.50,23976.34,250.71,62.73,27.25,7435.93,7728.09,858727.71,802280.97,14477.28,29515.73,4990.60,851541.71,8841.31,8785.48,-12028.03,108460.90,1060814.10,22968.30,-37189.31,9071.11,29234.81,-81758.86
16005,600491.SH,工程建设,龙元建设,670.28,69222.57,296408.12,451282.43,2400.51,538.58,1653997.38,0.00,131.70,80.35,66729.34,34966.64,1954781.74,1634204.05,644.92,39826.39,141308.55,1834727.68,94854.98,94181.08,-52680.76,-24247.68,1673496.62,261038.55,17661.05,0.00,7218.62,-46094.56
16010,600493.SH,纺织服装,凤竹纺织,21.13,67548.22,39781.78,19606.11,35672.24,12.77,17739.22,0.00,8.35,60.46,7319.47,5184.39,130195.59,109570.45,2368.62,4610.49,2148.72,121974.05,9176.08,9098.88,785.27,7500.70,138330.68,13490.49,1740.25,498.20,18171.94,-8872.64
16008,600495.SH,交运设备,晋西车轴,40.15,125098.63,71956.92,28237.66,49136.12,7.81,31194.81,0.00,32.34,19.46,1080.58,-2629.16,120725.06,105369.57,1438.67,9205.75,-438.70,123958.77,-92.44,419.17,1054.13,8378.62,115481.72,18493.51,-6472.77,2558.59,3028.91,-845.73
16004,600496.SH,水泥建材,精工钢构,183.57,96935.36,276620.07,230102.53,135948.59,108.01,402390.17,50.00,75.56,58.84,68680.71,63421.30,1514135.98,1311251.05,12690.37,44266.62,11258.86,1438775.99,70358.05,72071.73,-60626.35,-24259.98,1258015.53,93485.62,-38905.17,365.62,20208.53,3067.70
16032,600497.SH,有色金属,驰宏锌锗,285.90,1044325.39,123846.26,1860.60,146850.72,113.93,131796.58,0.00,171.97,39.85,58441.73,94563.07,2171650.98,1810119.82,3278.31,139884.93,29925.23,2017441.05,131706.41,83947.52,40299.06,324023.15,2427211.01,194728.25,-88825.18,312.00,66460.39,-194820.89
16015,600498.SH,通信设备,烽火通信,358.80,345896.86,472232.89,421934.62,1460512.78,232.88,565560.24,134.39,125.92,64.91,28797.54,24413.64,2631498.03,2060504.55,141794.54,29440.26,36527.45,2623130.67,49366.96,49104.18,68187.77,5242.89,3023740.14,351001.70,-58157.57,32106.87,70056.75,127667.94
16061,600499.SH,专用设备,科达制造,161.23,293673.96,196065.88,144153.18,326244.54,81.28,191135.59,0.00,79.95,50.41,100575.73,95215.03,979667.97,725242.07,50747.16,64727.76,9699.96,885288.16,148430.52,149227.33,45599.95,128761.70,980664.74,89084.56,-118277.61,866.43,54865.76,38949.72
16041,600500.SH,化学制品,中化国际,579.73,1107993.21,297946.99,367976.05,759450.60,380.44,640333.95,32.48,199.29,65.62,217543.20,56460.68,8064777.85,7247983.10,91838.71,236113.54,44892.82,7740020.39,963196.51,963025.69,-364854.23,137438.15,8339128.21,369718.84,-370400.94,7051.18,865595.17,-124696.25
16061,600501.SH,专用设备,航天晨光,59.05,114557.50,125340.60,114028.48,118731.44,35.00,150720.04,0.00,24.05,59.28,6644.83,3205.46,407913.65,340740.30,15749.45,20620.54,2000.84,399343.32,8807.34,9144.50,15483.12,29574.00,398101.25,56989.96,-26250.90,96.79,21372.70,12281.42
16005,600502.SH,工程建设,安徽建工,1268.76,376927.12,1250156.20,2773794.09,1611357.36,1072.29,3269028.49,217.36,196.47,84.51,109579.11,103082.30,7133987.23,6336537.21,25025.43,176738.63,144053.52,6832169.99,180395.17,180366.95,35529.58,-549188.54,6492811.34,332426.15,-122005.67,3776.05,133222.42,707585.58
16017,600503.SH,房地产开发,华丽家族,50.50,5523.64,6547.86,418.26,177331.48,13.63,5604.63,133.24,36.86,27.00,9630.68,8342.21,52483.08,26054.77,479.70,11343.10,3387.67,56690.22,11872.88,11831.98,-39595.28,-27152.01,11976.36,7072.35,501.81,1.50,230.72,-12945.09
16007,600505.SH,电力行业,西昌电力,44.06,151639.13,21137.40,10688.84,3052.23,29.48,21387.22,384.79,14.58,66.90,4252.85,3878.62,108147.29,85865.63,3410.62,9633.04,3129.87,103149.47,6079.17,6280.98,-8004.84,19568.44,119277.36,22260.65,-55317.95,124.51,54792.59,27744.67
16009,600506.SH,农牧饲渔,香梨股份,36.14,35571.14,143033.91,19083.03,32639.13,33.71,17153.04,8.86,2.43,93.29,-3593.34,-3708.34,34953.65,32431.66,1528.30,2631.24,299.47,37292.42,-3630.02,-3612.23,18152.14,-796.80,36544.85,1887.67,-96809.92,2.76,463.59,115888.18
16033,600507.SH,钢铁行业,方大特钢,201.08,283521.46,1024618.21,28082.25,147989.02,103.02,196150.11,0.00,98.05,51.24,273197.09,265329.44,2167939.26,1734502.31,4998.14,66815.12,-17222.54,1815549.33,367332.43,363802.18,185387.54,215358.86,1656022.44,148056.52,-49091.11,371.54,10592.87,19303.40
16011,600508.SH,煤炭行业,上海能源,177.04,1068738.27,102126.46,29417.43,27941.22,71.77,154054.92,0.00,105.27,40.54,37334.27,33753.77,1015588.65,805614.41,2859.16,60267.62,10570.13,911639.61,57795.80,53265.38,35540.59,120163.98,837721.76,259788.57,-89978.77,0.00,94206.97,5355.38
16007,600509.SH,电力行业,天富能源,218.08,1525557.47,165715.36,70253.36,54752.14,153.47,104126.09,9.32,64.61,70.37,-4483.07,-12985.98,706505.83,614707.47,10996.22,34998.34,47861.84,715674.07,-7374.19,-7360.76,-22768.54,82603.90,621560.82,44190.86,-70795.15,0.00,37735.45,-34577.30
16017,600510.SH,房地产开发,黑牡丹,348.28,72152.85,383287.39,464562.34,1578036.14,240.93,216281.42,507.48,107.34,69.18,66257.87,63788.82,982667.51,739211.46,24158.84,31096.94,-3165.25,829640.63,119575.08,120726.87,-151098.28,-181947.92,903998.33,50600.85,-7480.16,5619.87,10906.69,38455.45
